,Comment,label
808,Please Tati ghost ko roast karo rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joy,2
809,The way you correlated the IT industry with terrorism outsourcing is mind-boggling.,1
810,iske dislikes pr mujheee ohhhhhh bolne Ka Mann hai...ise udta teer gaand me Lene Ka bht shauk haigrinning_squinting_face,2
811,"Kunaal bhai yaar aapka 3 saal se jyada purana content aaj bhi dekho to utna hi maza ata hai aur har  micro second agle micro second se different aur interesting hota hai...
Carriminati ke bare me baat karke time waste nahi karna chata me aapne sabki taraf se jawab de diya.",0
812,Roast kam  oohhhhhhhh rolling_on_the_floor_laughingrolling_on_the_floor_laughingsquinting_face_with_tongue,0
813,Congratulations For 2M Dislikes thumbs_downface_with_tears_of_joygrowing_heart,0
814,This almost makes Amir Siddique seem like he's got talent........ I said 'almost'!,0
815,beaming_face_with_smiling_eyesbeaming_face_with_smiling_eyesOK_handhundred_points,0
816,Aukat mein bete face_with_tears_of_joyOK_hand_light_skin_tone,0
817,"Carry ka tiktok the end video first time dekha tha na Le Me : 2020 MEIN yeh 12-15 min ache guzare 
Now I saw this : abe bawli gaand kidhr khud ko saja dene aagaya",2
818,"bhai tu kitne achi komedy karta hain.......

HAHAHAHAHAHAHAHAHHAHAHHA",0
819,He roasted without a single bad word face_with_tears_of_joyface_with_tears_of_joy,0
820,*bhai yar yeh lockupp reality mein kab khatam hua??????,1
821,"I always thought Kunal pe log case kyu karte rehte hain???

Phir Maine uski stand up dekha aur socha maine ab tak FIR darj kyu nahi Kara??",0
822,This comment section is more funnier than his so called rosting,0
823,Tera bhi 200 rupees rate hai face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
824,"Kab aa rha hai bae 
Jaldi release kr na bhai 
Wait nhi kr paa rha hu",1
825,"8:15 after 2.4million likes 
Pela gaya carry ka fans sa ab chuprolling_on_the_floor_laughingrolling_on_the_floor_laughing",2
826,Finally 2M Dislike Congratulations Kunal Kamra,0
827,"ravish sir feku kabhi bhi Sacha interview dene ke layak nahin hain, Kya javab dega 2002 ke nar sanhar ka ,Kaiser karvaya tha, Kaiser itne logon ki jaan lene ke baad bhi ,chain see ki kursi par baitha hai",1
828,Binod has been killed,1
829,Char chavanni ghode pe kunal kamra sab ke laura perolling_on_the_floor_laughingrolling_on_the_floor_laughingAb bol Ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,2
830,Bhai dislikes kitni he is video prgrinning_face_with_sweatgrinning_face_with_sweatgrinning_face_with_sweatgrinning_face_with_sweat,0
831,"After 2M+ Dislike 
Carryminati be like :- ha Bhai kesi lagi aa gya swaad.
Kunal kamra :- bhaiya mere muh se nikal gai, Meri juban chut gaiiiface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",0
832,Even I can't express my hatred towards tiktok this well. You're awesome,1
833,"Dislikes are 6 times the like....
Meanwhile me - aur bhai kaisi lagi , aa gaya swaad ah",0
834,Hats off to Acharya prasant. Nobody can ever rost Carryminati  like Acharya prasant. Roster of all the so called roast.,0
835,if you really got the nuts try to comment on religion of peace or religion of love...aukaat pata chal jaegi apni bhai tujhko....,1
836,Kunal knew no one would laugh at his jokes so he put that laughing sound effect after every joke man_facepalmingface_with_tears_of_joy,0
837,Congratulations party_popperclapping_handsparty_popper for 2M dislikes record breaking,0
838,"5:55 Son unos de los Topgirls.Uno

15:55 Sun: ''Hotter''
15:55 Hopi: ''Sweeter''
15:55 Joonie: ''Cooler''
15:55 Yoongi: ''Butter''

15:55 Son unos de los mejores conciertos ,
, no puede ir pero de tan solo verlos desde pantalla, se que estuvo sorprendente...",1
839,both carry and this video is cringe. glad I'm not part of any of it.,2
840,hag dia bhi,2
841,लोकतंत्र का एक खंबा तो सरकार एक घोट में पी गयी है। बाकी न्यायालय को भी खंबा बना रही है मोदी भाई साहब,1
842,"Kamra be like - I tell you what is roasting , carry fans be like I tell you what is power of carry fans face_with_tears_of_joy",0
843,Tu topic dera h bhai carry ko apna rost krane k face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
844,I stop watching this video and started reading Comment face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
845,Binod,1
846,_Youtube done great work by _*_hiding dislikes alone_*_ of all youtube videosface_with_tears_of_joyface_with_tears_of_joy_,0
847,Content content content......face_with_tears_of_joygrinning_faceface_with_tears_of_joygrinning_facegrinning_facegrinning_faceface_with_tears_of_joygrinning_faceface_with_tears_of_joy,0
848,Itna majaa nhi aaya honestly,1
849,Hahahahahahaha rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
850,"Beta Kunal multi talented Gandu
Total 20 lakh dislike
Or v aaegaa beta Kunal tension mtt le squinting_face_with_tonguesquinting_face_with_tonguesquinting_face_with_tongue",2
851,Like    comment     subscribe    and fuck off motherfucker,2
852,Krwali bejti.... face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
853,Bhai kamra mai tera bhi fan hoon or carry ka bhi ab batao ki mai padha likha hoon ya jaahil..face_with_rolling_eyesthinking_face,2
854,Kunal after having more dislikes than his subscribers be like: roasting barbaad beh****dface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,2
855,Sirf oohhhh dalne se roast nahi hota..... Carry tera baap hain,2
856,Sala dislike dhak apna 2  million face_with_tears_of_joymiddle_finger,0
857,"Kon kon sirf DISLIKE marne aya tha?!face_with_tears_of_joyface_with_tears_of_joyrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing

Carry Fans!!face_savoring_food",0
858,It feels like Himesh Reshamiya trying to diss Eminem in Rap.,0
859,105 chutiyas so far....,2
860,Aukat mein bete face_with_tears_of_joyOK_hand_light_skin_tone,2
861,Kesa laga dislike dekh kr itne sare. Bhaiya kbhi sochenge b nhi rosting krne ka face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
862,Ticktok for nala log,1
863,10:43 Thời tiết này yêu em là hợp lý. Anh mà bỏ phí thì là anh ngu.,1
864,Ravish sir hats off! Aapko dekh k modi ka pant gila hojayega! Interview to dur ki baat! face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,1
865,Dislike shouts more “ohhhh” than in ur videogrinning_face_with_big_eyes,0
866,"Bhai zindagi me na jaane kitni baar tatti Kari hai.... 







Itni zyada gandagi ek saath ek jagah Aaj tak nahi dekhi",2
867,Vare takle rolling_on_the_floor_laughingrolling_on_the_floor_laughing,1
868,"Kamra to his parents - How I born ? 
Parents - Condome fat gaya tha 
Kamra -   ohh bhakton ka itana bada",2
869,Binod,1
870,JANTA NE MILKAR GANJE KAMRA KO HI ROAST KAR DIYA BY MAKING IT ONE OF THR MOST DISLIKED VIDEO. face_with_tears_of_joy,2
871,Kamra kaash tere baap ne uss raat #Nirodh laga li hoti rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,2
872,"Oooooooooo!!!! Ooooooooooo!!!
Ooooooooooo!!!",1
873,Hhchxhjcjcjkckcjjcjcjccjjjchvhhvhchhchchhchchhfjfjiififufufguuuguigugifigiiiuguguuuuguugugugguuuguuguugguguuiiuguguugugugug7guugugguguuguguguguggugugugguguguggugugguguugugggguugug,1
874,oye crandeep face_with_tears_of_joy,1
875,"*This is CHILD ABUSE* 
face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",2
876,Jitna nispakh ye Modi ko gali dene me lagta he....uska aadha % v agr isne Congres se yhi sawal kiya hota to....ye news trader nhi news reporter kehlata....most biased News trader,1
877,Roast to kamra ka pichwada ho gaya!!!,0
878,Saala sab apna apna propaganda chala rha h.,1
879,kunal kamra be like--mujhe iss video pe km se km 2 million dislike chahiyeface_with_tears_of_joyface_with_tears_of_joy,0
880,Yeah Dost Hai chutiyapaface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,2
881,"Pakistan: 0sama, Haqqani are our Hero

India: CV Raman, Homi Bhabha, Kalam our Heroes",1
882,Finally Faisu Didi ka record Tod Diya...rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
883,Isse achaa to carry ka koi Kid fan roast krde iskooo face_with_tears_of_joyface_with_tears_of_joy,0
884,"प्रश्न - Kunal Kamra के कितने बाप ?
उत्तर  Carryminati, मैं और आप.

face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",2
885,Ohaaaa.... Edits and the contentfirefirefirefire,0
886,CAMAHAMA HAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA!,1
887,Carryminati love you,0
888,1.1M dislikes or beta Kunal aa Gaya swadface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
889,"Bhai official peeing human yeh troll army , youtube channel jaise aaj ki taza khabar,fmf jaise chutiye channels se bachake raho",2
890,"Kunal after adding ohh every five seconds.
""Comedy banaea bara maaza aea"" 
Are zyada ungli mat karo, carry mar dega tumhari",2
891,"There is only one good thing in this video 













It ends",0
892,Asman me udta HA kite...jamin pe sala teri kharidne ki aukat nahi ha bike..SO CARRY KE NAJAYAS BETE PLEASE KEEP QUITE,2
893,"Do boond ka pta ni but tu 2M dislikes khaarolling_on_the_floor_laughingrolling_on_the_floor_laughing
(Ohhhhhhhhhhhhhhhhhhhhhhhh)",0
894,Ravish ko Rahul Gandhi ne bite tak nahii diya tha...wo bhi tab jab wo wait ker rha tha badi der se...and Congress was in power then...never saw him saying about Rahul personaly..ye feedback system achanak shuru huwaa,1
895,When you realise that this video has more dislikes then his subs,0
896,"Carry minati - finally it's over
Amir siddiqi - peecha chuta BC
Kunal kamra - me udta teer gand me lungaaface_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joy",2
897,Gajab mast roast,0
898,JAI SHREE RAM omtriangular_flag KUNAL BHAI RAM JI APKO BUDDHI DEH folded_hands,1
899,I knew it #peeinghuman is working also,0
900,Bhai mehnat kharab ho gyi bacho ki Dislike dikh hi nhi rhe face_with_tears_of_joyface_with_tears_of_joy,0
901,Bhai tu standup comedian ban kaise gaya bsdk?,2
902,"Kunal Kamra after this video be like """" Isse Achha To Main Kulhari Pe Apne Mar Leta"""".",2
903,Binod,1
904,Dislikesrolling_on_the_floor_laughingrolling_on_the_floor_laughingkunal chakka ki jali,2
905,"Who is here after no dislike? 
No dislike on the video. 421k likes 
Hahaha",0
906,"No one :
Literally no one:
He after Every ghtia punchline: ohohohohoh!!!",0
907,Fuckk dude firefirerolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,2
908,Osama osama,1
909,Jhaatu apne views dekhi 1.1crore hai aur likes 4.5L likes aur dislikes 25L likesrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
910,"I strongly disagree with the part where you use those ""gaali clips"".... coz game khelte time jb rage aata h to gaali niklti h aur sb gaaliya rage me hi nikli h dhyan se dekho..... aur sbki niklti h us moment me.....",0
911,Itna he sawal pehle ke sarkaro me pucha hota to desh kaha pahuch jata.Dalla....,1
912,Subscribers se zyada dislike hai tere video me.. rolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
913,"This video is a representation of ""success se gand jali"" face_with_tears_of_joyface_with_tears_of_joy",2
914,"He ruined that meme "" ohhhhhhh"" expressionless_face",0
915,"Faad ke rakh diya youtube ko 
Carrys fan like 
Keh k le li bhai ne to",1
916,I agree with kamra actually whatever he is truth,0
917,Dislike shouts more “ohhhh” than in ur videogrinning_face_with_big_eyes,0
918,LOl bro ye aakhir tha kya??? 7:34,0
919,The only time i laughed was after coming to the comment section face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
920,2:33 ye acha tha,0
921,"iska subscribers hain 1.67 jo ki isne 3 years me kamaye, aur is video ko kuch hi dino mein 2M dislikes mil gaye xD",0
922,Finally some says the right thing rather following any shit blindly,0
923,"Dear lord Linus is the sort of classist that I find truly repulsive. How dare the RCMP not march into the gates of hell for your $90k but when some working poor person gets robbed (for an amount that is the same equivalent of income as the $90 is to Linus) it’s just too expensive for the police to do anything about it even so much as a report is too much. LOL you realize the poor person pays taxes therefore has every right to the same public services as any other tax payer. Obviously the reason to report a stolen stereo is possibly because you have video evidence and if that thief ever gets printed/booked they’ll see all that and he can be charged for it as well. Because thieves deserve to go to prison especially repeat ones. But you heard it here having you home burglarized is “petty crime” and Linus says you should just shut your serf mouth and move on. Right there is your ticked to a LOW TRUST society, only difference is Linus can afford the best home security you can’t which was the entire idea of police on the first place.",1
924,This video is on the way to break faisu record of dislikes face_with_tears_of_joyface_with_tears_of_joy,0
925,carry be like -don't teach father how to produce babiesrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,2
926,Roast kam  oohhhhhhhh rolling_on_the_floor_laughingrolling_on_the_floor_laughingsquinting_face_with_tongue,0
927,Ravish Bhai toh Aapne manmohan sonia aur Rahul Ka Kitna interview Kiya 2004 se 2014 tak......tabh BHI aap chief position pe the NDTV me....us samay Kuch Kaha hots,1
928,"Kunal : Carry Aaja Tujhey Roasting Sikhaon 

Carry To Kunal : Tere Umer Ka Betta Hei Mera rolling_on_the_floor_laughingOK_hand",1
929,Legend are watching now red_heart,0
930,Binod,1
931,"Bhai laga ke dekho 1k bar dhaka ghar me gus ke maregeface_with_tears_of_joy

Bhai aap mitheslightly_smiling_faceho is liye aapke frnds mithe hamare gujrati friends ko 6u ke to dekhoface_with_tears_of_joyslightly_smiling_face",1
